entropy,sequentiality,gibberish,string
0.04212705,0.00023965,0.06956221,little for himself so that that too had been accumulating.
0.04161933,0.00019972,0.07297560,Behind the door Gregor nodded with enthusiasm in his pleasure at
0.04235565,0.00017026,0.07386796,this unexpected thrift and caution.  He could actually have used
0.04143907,0.00021041,0.08656830,this surplus money to reduce his father's debt to his boss and the
0.04187024,0.00020020,0.07151867,day when he could have freed himself from that job would have come
0.04179235,0.00019729,0.08098153,much closer but now it was certainly better the way his father had
0.04309837,0.00016892,0.07938653,This money however was certainly not enough to enable the family
0.04016005,0.00021070,0.09841884,to live off the interest; it was enough to maintain them for
0.03999165,0.00020837,0.06990503,perhaps one or two years no more.  That's to say it was money
0.04181123,0.00019053,0.08278672,that should not really be touched but set aside for emergencies;
0.04185074,0.00018105,0.07798127,money to live on had to be earned.  His father was healthy but old
0.04186768,0.00019961,0.08037364,and lacking in self confidence.  During the five years that he had
0.04091421,0.00022489,0.07083723,not been working - the first holiday in a life that had been full of
0.04111740,0.00024203,0.08187150,strain and no success - he had put on a lot of weight and become
0.04285361,0.00017547,0.06027966,very slow and clumsy.  Would Gregor's elderly mother now have to go
0.03985110,0.00021703,0.08900469,and earn money? She suffered from asthma and it was a strain for her
0.04076590,0.00022212,0.09425823,just to move about the home every other day would be spent
0.04283736,0.00019103,0.07656229,struggling for breath on the sofa by the open window.  Would his
0.04169685,0.00020258,0.09158738,sister have to go and earn money? She was still a child of
0.04095261,0.00025352,0.08188779,seventeen her life up till then had been very enviable consisting
0.04126163,0.00023511,0.07319228,of wearing nice clothes sleeping late helping out in the business
0.04202104,0.00022291,0.07884309,joining in with a few modest pleasures and most of all playing the
0.04044962,0.00025445,0.07629537,violin.  Whenever they began to talk of the need to earn money
0.04134385,0.00021891,0.06577634,Gregor would always first let go of the door and then throw himself
0.03955647,0.00027086,0.09537949,onto the cool leather sofa next to it as he became quite hot with
0.03636655,0.00050728,0.08155065,shame and regret.
0.04001282,0.00024395,0.07482763,He would often lie there the whole night through not sleeping a
0.04181749,0.00021509,0.08239200,wink but scratching at the leather for hours on end.  Or he might go
0.04211321,0.00023259,0.07719452,to all the effort of pushing a chair to the window climbing up onto
0.04052721,0.00022228,0.08957022,the sill and propped up in the chair leaning on the window to
0.03819661,0.00026314,0.07507962,stare out of it.  He had used to feel a great sense of freedom from
0.04226588,0.00025797,0.06879414,doing this but doing it now was obviously something more remembered
0.04197074,0.00022291,0.07834187,than experienced  as what he actually saw in this way was becoming
0.04067390,0.00019622,0.09512053,less distinct every day even things that were quite near; he had
0.04001733,0.00024978,0.07765618,used to curse the ever-present view of the hospital across the
0.03979250,0.00024806,0.07150587,street but now he could not see it at all and if he had not known
0.04033684,0.00023134,0.09535170,that he lived in Charlottenstrasse which was a quiet street despite
0.04071079,0.00024900,0.08598645,being in the middle of the city he could have thought that he was
0.04009471,0.00025581,0.08442010,looking out the window at a barren waste where the grey sky and the
0.04184991,0.00020206,0.06873535,grey earth mingled inseparably.  His observant sister only needed to
0.04155126,0.00020460,0.07221244,notice the chair twice before she would always push it back to its
0.04167577,0.00021068,0.07008524,exact position by the window after she had tidied up the room and
0.03781574,0.00030699,0.09153067,even left the inner pane of the window open from then on.
0.04114770,0.00022859,0.07532441,If Gregor had only been able to speak to his sister and thank her
0.03946447,0.00028044,0.08586754,for all that she had to do for him it would have been easier for him
0.03967724,0.00024732,0.08898360,to bear it; but as it was it caused him pain.  His sister
0.04157359,0.00021018,0.09521619,naturally tried as far as possible to pretend there was nothing
0.04118185,0.00020701,0.10582032,burdensome about it and the longer it went on of course the
0.03963576,0.00023960,0.09485060,better she was able to do so but as time went by Gregor was also
0.04075042,0.00022725,0.08379906,able to see through it all so much better.  It had even become very
0.04072987,0.00023372,0.07551369,unpleasant for him now whenever she entered the room.  No sooner
0.04058979,0.00020906,0.09207209,had she come in than she would quickly close the door as a
0.04096554,0.00022049,0.07900576,precaution so that no-one would have to suffer the view into
0.04194233,0.00020682,0.07932125,Gregor's room then she would go straight to the window and pull it
0.04318798,0.00020711,0.06971715,hurriedly open almost as if she were suffocating.  Even if it was
0.04227836,0.00018240,0.07644852,cold she would stay at the window breathing deeply for a little
0.04300983,0.00016601,0.07559264,while.  She would alarm Gregor twice a day with this running about
0.04270682,0.00018082,0.09241258,and noise making; he would stay under the couch shivering the whole
0.04203424,0.00021108,0.07668562,while knowing full well that she would certainly have liked to
0.04042099,0.00025456,0.09148668,spare him this ordeal but it was impossible for her to be in the
0.03932885,0.00028322,0.06917339,same room with him with the windows closed.
0.04245364,0.00017141,0.08767256,One day about a month after Gregor's transformation when his sister
0.04137017,0.00022088,0.07984171,no longer had any particular reason to be shocked at his appearance
0.03948793,0.00023042,0.08712191,she came into the room a little earlier than usual and found him
0.04170127,0.00019797,0.09066756,still staring out the window motionless and just where he would be
0.04017363,0.00025059,0.08077641,most horrible.  In itself his sister's not coming into the room
0.04142471,0.00026797,0.07901318,would have been no surprise for Gregor as it would have been
0.04121637,0.00025725,0.08873554,difficult for her to immediately open the window while he was still
0.04157607,0.00021359,0.08983363,there but not only did she not come in she went straight back and
0.04030847,0.00024544,0.08477847,closed the door behind her a stranger would have thought he had
0.03741305,0.00023476,0.08809598,threatened her and tried to bite her.  Gregor went straight to hide
0.04233466,0.00020232,0.08102155,himself under the couch of course but he had to wait until midday
0.04002350,0.00024510,0.08375145,before his sister came back and she seemed much more uneasy than
0.04093385,0.00021969,0.08529732,usual.  It made him realise that she still found his appearance
0.04133241,0.00022081,0.08439164,unbearable and would continue to do so she probably even had to
0.03904605,0.00027932,0.08500579,overcome the urge to flee when she saw the little bit of him that
0.04053073,0.00021499,0.09525932,protruded from under the couch.  One day in order to spare her even
0.04018187,0.00026323,0.08277884,this sight he spent four hours carrying the bedsheet over to the
0.04244305,0.00021529,0.09272909,couch on his back and arranged it so that he was completely covered
0.03981081,0.00029323,0.08554067,and his sister would not be able to see him even if she bent down.
0.03880348,0.00026366,0.08267936,If she did not think this sheet was necessary then all she had to do
0.03881563,0.00025170,0.07977016,was take it off again as it was clear enough that it was no
0.04069609,0.00021885,0.07440351,pleasure for Gregor to cut himself off so completely.  She left the
0.04144777,0.00025001,0.06920587,sheet where it was.  Gregor even thought he glimpsed a look of
0.04093745,0.00024448,0.08304539,gratitude one time when he carefully looked out from under the sheet
0.03926725,0.00028707,0.07675077,to see how his sister liked the new arrangement.
0.04327269,0.00017875,0.08109207,For the first fourteen days Gregor's parents could not bring
0.03916830,0.00024849,0.07859434,themselves to come into the room to see him.  He would often hear
0.04113254,0.00022060,0.07362174,them say how they appreciated all the new work his sister was doing
0.04087113,0.00021487,0.07953732,even though before they had seen her as a girl who was somewhat
